months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,temp_deviations,co2_deviations,time_labels,window_fan_speeds,ac_fan_speeds
1.0,31.0,0.0,-6.266667,87.333336,5.0,50.0,9.217778,27.49046,0.0,406.30222,0.0,0.0,False,False,0.0,0,01-31 00:10,0.0,0.0
1.0,31.0,0.0,-6.5,88.5,5.0,50.0,8.708833,28.406715,0.0,405.8045,0.0,0.0,False,False,0.0,0,01-31 00:20,0.0,0.0
1.0,31.0,0.0,-6.733333,89.666664,5.0,50.0,8.461589,28.842411,0.0,405.46512,0.0,0.0,False,False,0.0,0,01-31 00:30,0.0,0.0
1.0,31.0,0.0,-6.9666667,90.833336,5.0,50.0,8.305316,29.093328,0.0,405.11963,0.0,0.0,False,False,0.0,0,01-31 00:40,0.0,0.0
1.0,31.0,0.0,-7.2,92.0,5.0,50.0,8.14455,29.297674,0.0,404.47644,0.0,0.0,False,False,0.0,0,01-31 00:50,0.0,0.0
1.0,31.0,1.0,-7.116667,91.333336,5.0,50.0,8.038865,29.363428,0.0,403.8644,0.0,0.0,False,False,0.0,0,01-31 01:00,0.0,0.0
1.0,31.0,1.0,-7.0333333,90.666664,5.0,50.0,7.9596496,29.39123,0.0,403.32852,0.0,0.0,False,False,0.0,0,01-31 01:10,0.0,0.0
1.0,31.0,1.0,-6.95,90.0,5.0,50.0,7.893756,29.410395,0.0,402.8717,0.0,0.0,False,False,0.0,0,01-31 01:20,0.0,0.0
1.0,31.0,1.0,-6.866667,89.333336,5.0,50.0,7.8376327,29.425848,0.0,402.48227,0.0,0.0,False,False,0.0,0,01-31 01:30,0.0,0.0
1.0,31.0,1.0,-6.7833333,88.666664,5.0,50.0,7.7905197,29.43601,0.0,402.14786,0.0,0.0,False,False,0.0,0,01-31 01:40,0.0,0.0
1.0,31.0,1.0,-6.7,88.0,5.0,50.0,7.75116,29.44089,0.0,401.85907,0.0,0.0,False,False,0.0,0,01-31 01:50,0.0,0.0
1.0,31.0,2.0,-6.7,88.666664,5.0,50.0,7.702337,29.48564,0.0,401.60907,0.0,0.0,False,False,0.0,0,01-31 02:00,0.0,0.0
1.0,31.0,2.0,-6.7,89.333336,5.0,50.0,7.6429343,29.585403,0.0,401.39258,0.0,0.0,False,False,0.0,0,01-31 02:10,0.0,0.0
1.0,31.0,2.0,-6.7,90.0,5.0,50.0,7.5793447,29.72728,0.0,401.2052,0.0,0.0,False,False,0.0,0,01-31 02:20,0.0,0.0
1.0,31.0,2.0,-6.7,90.666664,5.0,50.0,7.5162554,29.898172,0.0,401.04303,0.0,0.0,False,False,0.0,0,01-31 02:30,0.0,0.0
1.0,31.0,2.0,-6.7,91.333336,5.0,50.0,7.4551864,30.090836,0.0,400.9027,0.0,0.0,False,False,0.0,0,01-31 02:40,0.0,0.0
1.0,31.0,2.0,-6.7,92.0,5.0,50.0,7.396192,30.30159,0.0,400.78128,0.0,0.0,False,False,0.0,0,01-31 02:50,0.0,0.0
1.0,31.0,3.0,-6.7,92.0,5.0,50.0,7.345994,30.501736,0.0,400.67624,0.0,0.0,False,False,0.0,0,01-31 03:00,0.0,0.0
1.0,31.0,3.0,-6.7,92.0,5.0,50.0,7.304636,30.674576,0.0,400.58533,0.0,0.0,False,False,0.0,0,01-31 03:10,0.0,0.0
1.0,31.0,3.0,-6.7,92.0,5.0,50.0,7.269131,30.823458,0.0,400.50665,0.0,0.0,False,False,0.0,0,01-31 03:20,0.0,0.0
1.0,31.0,3.0,-6.7,92.0,5.0,50.0,7.237222,30.954187,0.0,400.43854,0.0,0.0,False,False,0.0,0,01-31 03:30,0.0,0.0
1.0,31.0,3.0,-6.7,92.0,5.0,50.0,7.2079787,31.070585,0.0,400.3796,0.0,0.0,False,False,0.0,0,01-31 03:40,0.0,0.0
1.0,31.0,3.0,-6.7,92.0,5.0,50.0,7.1810966,31.174818,0.0,400.32858,0.0,0.0,False,False,0.0,0,01-31 03:50,0.0,0.0
1.0,31.0,4.0,-6.7,92.0,5.0,50.0,7.154893,31.271568,0.0,400.28442,0.0,0.0,False,False,0.0,0,01-31 04:00,0.0,0.0
1.0,31.0,4.0,-6.7,92.0,5.0,50.0,7.128181,31.364222,0.0,400.24622,0.0,0.0,False,False,0.0,0,01-31 04:10,0.0,0.0
1.0,31.0,4.0,-6.7,92.0,5.0,50.0,7.1014657,31.452393,0.0,400.21313,0.0,0.0,False,False,0.0,0,01-31 04:20,0.0,0.0
1.0,31.0,4.0,-6.7,92.0,5.0,50.0,7.0753727,31.535322,0.0,400.1845,0.0,0.0,False,False,0.0,0,01-31 04:30,0.0,0.0
1.0,31.0,4.0,-6.7,92.0,5.0,50.0,7.050111,31.61308,0.0,400.1597,0.0,0.0,False,False,0.0,0,01-31 04:40,0.0,0.0
1.0,31.0,4.0,-6.7,92.0,5.0,50.0,7.025636,31.686203,0.0,400.13824,0.0,0.0,False,False,0.0,0,01-31 04:50,0.0,0.0
1.0,31.0,5.0,-6.6,91.333336,5.0,50.0,7.035237,31.690723,0.0,400.1197,0.0,0.0,False,False,0.0,0,01-31 05:00,0.0,0.0
1.0,31.0,5.0,-6.5,90.666664,5.0,50.0,7.0535917,31.67802,0.0,400.1036,0.0,0.0,False,False,0.0,0,01-31 05:10,0.0,0.0
1.0,31.0,5.0,-6.4,90.0,5.0,50.0,7.066915,31.678232,0.0,400.08972,0.0,0.0,False,False,0.0,0,01-31 05:20,0.0,0.0
1.0,31.0,5.0,-6.3,89.333336,5.0,50.0,7.075973,31.689217,0.0,400.07767,0.0,0.0,False,False,0.0,0,01-31 05:30,0.0,0.0
1.0,31.0,5.0,-6.2,88.666664,5.0,50.0,7.0847526,31.701757,0.0,400.06726,0.0,0.0,False,False,0.0,0,01-31 05:40,0.0,0.0
1.0,31.0,5.0,-6.1,88.0,5.0,50.0,7.095155,31.711252,0.0,400.05823,0.0,0.0,False,False,0.0,0,01-31 05:50,0.0,0.0
1.0,31.0,6.0,-6.016667,87.5,5.0,50.0,7.7749367,30.325008,0.96000004,407.19586,0.0,0.0,True,False,12.225063512622794,0,01-31 06:00,0.0,0.0
1.0,31.0,6.0,-5.9333334,87.0,21.0,23.0,10.717003,24.928232,0.96000004,416.71796,0.0,914850.6,True,False,9.282997273584881,0,01-31 06:10,0.0,1.0
1.0,31.0,6.0,-5.85,86.5,21.0,23.0,10.69799,24.777863,0.96000004,421.33875,0.0,1218248.0,True,False,9.302009152937,0,01-31 06:20,0.0,1.0
1.0,31.0,6.0,-5.766667,86.0,21.0,23.0,11.414672,23.530159,0.96000004,430.23047,0.0,1094233.6,True,False,8.585328499328465,0,01-31 06:30,0.0,1.0
1.0,31.0,6.0,-5.6833334,85.5,21.0,23.0,11.400141,23.381802,0.96000004,436.51285,0.0,1320108.5,True,False,8.599858923379005,0,01-31 06:40,0.0,1.0
1.0,31.0,6.0,-5.6,85.0,21.0,23.0,12.42947,21.84243,0.96000004,442.78445,0.0,970575.0,True,False,7.570529661685441,0,01-31 06:50,0.0,1.0
1.0,31.0,7.0,-5.5,84.333336,21.0,23.0,12.821204,21.372135,1.9200001,459.4095,0.0,1075025.9,True,False,7.178795589672216,0,01-31 07:00,0.0,1.0
1.0,31.0,7.0,-5.4,83.666664,21.0,23.0,13.334173,20.76111,1.9200001,465.23816,0.0,993908.75,True,False,6.665827049596405,0,01-31 07:10,0.0,1.0
1.0,31.0,7.0,-5.3,83.0,21.0,23.0,14.310358,19.726633,1.9200001,482.15714,0.0,835164.56,True,False,5.689642057665653,0,01-31 07:20,0.0,1.0
1.0,31.0,7.0,-5.2,82.333336,21.0,23.0,14.204465,20.03626,1.9200001,498.4056,0.0,981298.4,True,False,5.795535511121946,0,01-31 07:30,0.0,1.0
1.0,31.0,7.0,-5.1,81.666664,21.0,23.0,14.382685,19.96086,1.9200001,514.0913,0.0,979767.56,True,False,5.617314893515523,0,01-31 07:40,0.0,1.0
1.0,31.0,7.0,-5.0,81.0,21.0,23.0,15.168812,19.16111,1.9200001,516.6835,0.0,825299.5,True,False,4.831188396344336,0,01-31 07:50,0.0,1.0
1.0,31.0,8.0,-4.8166666,80.5,21.0,23.0,16.16061,18.877674,8.16,583.5563,0.0,1001606.25,True,False,3.8393902725032127,0,01-31 08:00,0.0,1.0
1.0,31.0,8.0,-4.633333,80.0,21.0,23.0,16.411987,19.637436,8.16,659.3656,0.0,1089545.4,True,False,3.58801227268183,0,01-31 08:10,0.0,1.0
1.0,31.0,8.0,-4.45,79.5,21.0,23.0,17.371939,19.17269,8.16,685.3569,0.0,927512.0,True,False,2.628062208439804,0,01-31 08:20,0.0,1.0
1.0,31.0,8.0,-4.266667,79.0,21.0,23.0,17.21476,20.522604,8.16,757.07336,0.0,1038475.75,True,False,2.785240232185526,0,01-31 08:30,0.0,1.0
1.0,31.0,8.0,-4.0833335,78.5,21.0,23.0,18.487047,19.73304,8.16,777.7701,0.0,807222.44,True,False,1.5129529821039114,0,01-31 08:40,0.0,1.0
1.0,31.0,8.0,-3.9,78.0,21.0,23.0,18.497114,20.915447,8.16,845.63873,0.0,959373.2,True,True,1.5028857661197534,45.63873691471872,01-31 08:50,0.0,1.0
1.0,31.0,9.0,-3.8,78.5,21.0,23.0,15.990281,24.366287,9.6,774.95667,5400.0,811837.94,True,False,4.009718816838747,0,01-31 09:00,1.0,1.0
1.0,31.0,9.0,-3.7,79.0,21.0,23.0,14.620332,26.242203,9.6,762.1339,6750.0,1049400.9,True,False,5.379668348381385,0,01-31 09:10,1.0,1.0
1.0,31.0,9.0,-3.6,79.5,21.0,23.0,15.17131,25.286549,9.6,756.99756,13500.0,825074.56,True,False,4.828689569427086,0,01-31 09:20,1.0,1.0
1.0,31.0,9.0,-3.5,80.0,21.0,23.0,15.1668,25.319036,9.6,740.21216,6750.0,828388.6,True,False,4.833200705440042,0,01-31 09:30,1.0,1.0
1.0,31.0,9.0,-3.4,80.5,21.0,23.0,15.169185,25.373314,9.6,732.25,27000.0,830113.9,True,False,4.830815195730237,0,01-31 09:40,1.0,1.0
1.0,31.0,9.0,-3.3,81.0,21.0,23.0,14.94481,25.806116,9.6,717.58307,6750.0,949551.4,True,False,5.0551896683965705,0,01-31 09:50,1.0,1.0
1.0,31.0,10.0,-3.1166666,80.0,21.0,23.0,14.87215,25.950783,9.6,714.5495,27000.0,832653.75,True,False,5.127849891975263,0,01-31 10:00,1.0,1.0
1.0,31.0,10.0,-2.9333334,79.0,21.0,23.0,15.074643,25.725498,9.6,703.77893,27000.0,832306.8,True,False,4.925356669088206,0,01-31 10:10,1.0,1.0
1.0,31.0,10.0,-2.75,78.0,21.0,23.0,14.311687,26.95947,9.6,697.1329,9000.0,1139358.9,True,False,5.688312274249503,0,01-31 10:20,1.0,1.0
1.0,31.0,10.0,-2.5666666,77.0,21.0,23.0,16.990911,23.642817,9.6,780.6242,0.0,900339.8,True,False,3.0090892489298113,0,01-31 10:30,0.0,1.0
1.0,31.0,10.0,-2.3833334,76.0,21.0,23.0,18.136711,22.91023,9.6,820.9025,0.0,880320.56,True,True,1.8632890041767922,20.902503520297614,01-31 10:40,0.0,1.0
1.0,31.0,10.0,-2.2,75.0,21.0,23.0,15.086337,27.235468,9.6,751.46674,9000.0,1124961.1,True,False,4.913663324065745,0,01-31 10:50,1.0,1.0
1.0,31.0,11.0,-2.1166666,74.5,21.0,23.0,15.030214,27.007431,9.6,727.0307,9000.0,978251.5,True,False,4.9697857421082325,0,01-31 11:00,1.0,1.0
1.0,31.0,11.0,-2.0333333,74.0,21.0,23.0,15.301706,26.458916,9.6,713.73584,27000.0,825853.2,True,False,4.698293416145935,0,01-31 11:10,1.0,1.0
1.0,31.0,11.0,-1.95,73.5,21.0,23.0,14.611763,27.279152,9.6,705.7952,9000.0,1134051.4,True,False,5.388236615622626,0,01-31 11:20,1.0,1.0
1.0,31.0,11.0,-1.8666667,73.0,21.0,23.0,14.919558,26.667973,9.6,705.2446,27000.0,827888.0,True,False,5.080442421293661,0,01-31 11:30,1.0,1.0
1.0,31.0,11.0,-1.7833333,72.5,21.0,23.0,14.738727,26.802773,9.6,698.84766,13500.0,1054220.8,True,False,5.261273399592065,0,01-31 11:40,1.0,1.0
1.0,31.0,11.0,-1.7,72.0,21.0,23.0,17.726133,23.182701,9.6,781.48303,0.0,814891.44,True,False,2.2738670496624884,0,01-31 11:50,0.0,1.0
1.0,31.0,12.0,-1.6,72.0,21.0,23.0,18.195415,23.103851,4.8,820.15234,0.0,962287.2,True,True,1.8045846105638326,20.15235082807351,01-31 12:00,0.0,1.0
1.0,31.0,12.0,-1.5,72.0,21.0,23.0,15.785276,26.085903,4.8,727.32745,6750.0,926301.2,True,False,4.214723354179167,0,01-31 12:10,1.0,1.0
1.0,31.0,12.0,-1.4,72.0,21.0,23.0,14.897455,26.74833,4.8,669.57947,6750.0,1051844.0,True,False,5.102544937542936,0,01-31 12:20,1.0,1.0
1.0,31.0,12.0,-1.3,72.0,21.0,23.0,15.345613,25.881617,4.8,677.2954,0.0,1287660.9,True,False,4.654387556940733,0,01-31 12:30,0.0,1.0
1.0,31.0,12.0,-1.2,72.0,21.0,23.0,17.452211,23.080463,4.8,714.13635,0.0,893282.9,True,False,2.5477885123030397,0,01-31 12:40,0.0,1.0
1.0,31.0,12.0,-1.1,72.0,21.0,23.0,18.170385,22.590696,4.8,751.5844,0.0,965778.44,True,False,1.8296149529713155,0,01-31 12:50,0.0,1.0
1.0,31.0,13.0,-1.1,72.0,21.0,23.0,18.588858,22.752964,7.68,789.17755,0.0,1041178.44,True,False,1.4111427564223398,0,01-31 13:00,0.0,1.0
1.0,31.0,13.0,-1.1,72.0,21.0,23.0,18.03484,23.90504,7.68,810.4574,0.0,1271237.8,True,True,1.9651603505432966,10.457401556904301,01-31 13:10,0.0,1.0
1.0,31.0,13.0,-1.1,72.0,21.0,23.0,16.822985,25.74192,7.68,756.3925,9000.0,812193.5,True,False,3.177014834804094,0,01-31 13:20,1.0,1.0
1.0,31.0,13.0,-1.1,72.0,21.0,23.0,16.481583,25.963835,7.68,713.53723,9000.0,815827.06,True,False,3.5184181974409725,0,01-31 13:30,1.0,1.0
1.0,31.0,13.0,-1.1,72.0,21.0,23.0,15.933371,26.579222,7.68,699.6776,5400.0,911134.2,True,False,4.066629343629348,0,01-31 13:40,1.0,1.0
1.0,31.0,13.0,-1.1,72.0,21.0,23.0,18.064724,23.967587,7.68,757.90936,0.0,907259.94,True,False,1.93527651268435,0,01-31 13:50,0.0,1.0
1.0,31.0,14.0,-1.2,72.5,21.0,23.0,18.820354,23.498587,7.68,790.2903,0.0,965685.75,True,False,1.1796446014751574,0,01-31 14:00,0.0,1.0
1.0,31.0,14.0,-1.3,73.0,21.0,23.0,18.448557,24.51044,7.68,815.6319,0.0,1158655.5,True,True,1.551443202235948,15.631903511230007,01-31 14:10,0.0,1.0
1.0,31.0,14.0,-1.4,73.5,21.0,23.0,16.450087,27.292208,7.68,767.31213,6750.0,929563.7,True,False,3.549913381971397,0,01-31 14:20,1.0,1.0
1.0,31.0,14.0,-1.5,74.0,21.0,23.0,16.506607,26.830114,7.68,746.4981,9000.0,817492.0,True,False,3.4933938560304227,0,01-31 14:30,1.0,1.0
1.0,31.0,14.0,-1.6,74.5,21.0,23.0,16.30193,26.843735,7.68,731.9937,13500.0,819943.94,True,False,3.698069762476578,0,01-31 14:40,1.0,1.0
1.0,31.0,14.0,-1.7,75.0,21.0,23.0,16.18487,26.70159,7.68,716.4295,27000.0,821953.94,True,False,3.815130879432349,0,01-31 14:50,1.0,1.0
1.0,31.0,15.0,-1.7,75.0,21.0,23.0,16.072056,26.449308,7.68,689.69446,27000.0,822592.94,True,False,3.927944737695462,0,01-31 15:00,1.0,1.0
1.0,31.0,15.0,-1.7,75.0,21.0,23.0,17.60594,24.65237,7.68,754.20905,0.0,1049625.6,True,False,2.3940604799179717,0,01-31 15:10,0.0,1.0
1.0,31.0,15.0,-1.7,75.0,21.0,23.0,18.378801,24.396923,7.68,819.3121,0.0,1045593.75,True,True,1.621199276628122,19.31208845285323,01-31 15:20,0.0,1.0
1.0,31.0,15.0,-1.7,75.0,21.0,23.0,16.74115,26.39693,7.68,740.4042,9000.0,815079.8,True,False,3.258849285198682,0,01-31 15:30,1.0,1.0
1.0,31.0,15.0,-1.7,75.0,21.0,23.0,15.821664,27.445354,7.68,721.4747,6750.0,935381.06,True,False,4.178336258934301,0,01-31 15:40,1.0,1.0
1.0,31.0,15.0,-1.7,75.0,21.0,23.0,16.026352,26.824783,7.68,715.8092,13500.0,822232.1,True,False,3.973648621331332,0,01-31 15:50,1.0,1.0
1.0,31.0,16.0,-1.7,74.5,21.0,23.0,16.002945,26.557508,7.68,702.71906,27000.0,822384.7,True,False,3.997054876821071,0,01-31 16:00,1.0,1.0
1.0,31.0,16.0,-1.7,74.0,21.0,23.0,15.9626,26.21335,7.68,680.00885,27000.0,821327.7,True,False,4.037400147952148,0,01-31 16:10,1.0,1.0
1.0,31.0,16.0,-1.7,73.5,21.0,23.0,18.70375,22.84415,7.68,744.50195,0.0,813978.5,True,False,1.2962488144527704,0,01-31 16:20,0.0,1.0
1.0,31.0,16.0,-1.7,73.0,21.0,23.0,19.3898,22.981413,7.68,809.909,0.0,884718.1,True,True,0.6102017327247822,9.908983272167234,01-31 16:30,0.0,1.0
1.0,31.0,16.0,-1.7,72.5,21.0,23.0,16.466316,26.604147,7.68,731.8896,6750.0,925015.1,True,False,3.533683693022457,0,01-31 16:40,1.0,1.0
1.0,31.0,16.0,-1.7,72.0,21.0,23.0,16.405048,26.119986,7.68,714.9118,5400.0,812274.4,True,False,3.594952138115776,0,01-31 16:50,1.0,1.0
1.0,31.0,17.0,-1.7833333,72.5,21.0,23.0,15.298829,27.353418,6.72,692.16034,4500.0,971889.4,True,False,4.701171250295715,0,01-31 17:00,1.0,1.0
1.0,31.0,17.0,-1.8666667,73.0,21.0,23.0,17.380716,24.810196,6.72,761.80194,0.0,930868.4,True,False,2.6192843819123937,0,01-31 17:10,0.0,1.0
1.0,31.0,17.0,-1.95,73.5,21.0,23.0,18.621582,23.457323,6.72,781.4914,0.0,811694.44,True,False,1.3784180868200266,0,01-31 17:20,0.0,1.0
1.0,31.0,17.0,-2.0333333,74.0,21.0,23.0,18.015656,24.774136,6.72,807.178,0.0,1271209.1,True,True,1.9843447370686746,7.177970375240875,01-31 17:30,0.0,1.0
1.0,31.0,17.0,-2.1166666,74.5,21.0,23.0,16.266792,26.804214,6.72,743.3005,5400.0,814034.1,True,False,3.733207122284785,0,01-31 17:40,1.0,1.0
1.0,31.0,17.0,-2.2,75.0,21.0,23.0,15.8982115,26.840742,6.72,723.641,6750.0,818467.56,True,False,4.101788264896921,0,01-31 17:50,1.0,1.0
1.0,31.0,18.0,-2.1166666,75.0,21.0,23.0,15.329377,27.040356,3.8400002,686.82477,9000.0,822371.9,True,False,4.6706225432480135,0,01-31 18:00,1.0,1.0
1.0,31.0,18.0,-2.0333333,75.0,21.0,23.0,16.991734,24.816942,3.8400002,738.38885,0.0,936817.4,True,False,3.008266911404082,0,01-31 18:10,0.0,1.0
1.0,31.0,18.0,-1.95,75.0,21.0,23.0,17.627172,24.08836,3.8400002,750.95447,0.0,909012.5,True,False,2.3728283105548407,0,01-31 18:20,0.0,1.0
1.0,31.0,18.0,-1.8666667,75.0,21.0,23.0,18.392855,23.252718,3.8400002,760.2063,0.0,814254.25,True,False,1.6071453847452872,0,01-31 18:30,0.0,1.0
1.0,31.0,18.0,-1.7833333,75.0,21.0,23.0,18.293665,23.7834,3.8400002,786.07153,0.0,967650.5,True,False,1.7063341158086516,0,01-31 18:40,0.0,1.0
1.0,31.0,18.0,-1.7,75.0,21.0,23.0,18.76717,23.411217,3.8400002,792.4471,0.0,813346.94,True,False,1.232830837262668,0,01-31 18:50,0.0,1.0
1.0,31.0,19.0,-1.7,75.0,21.0,23.0,18.405676,24.34926,3.8400002,816.9428,0.0,1043737.5,True,True,1.5943232051246419,16.94282247368676,01-31 19:00,0.0,1.0
1.0,31.0,19.0,-1.7,75.0,21.0,23.0,15.474983,27.909376,3.8400002,723.17664,4500.0,972541.5,True,False,4.52501712200954,0,01-31 19:10,1.0,1.0
1.0,31.0,19.0,-1.7,75.0,21.0,23.0,15.534566,27.196106,3.8400002,693.6227,5400.0,823630.1,True,False,4.46543402565602,0,01-31 19:20,1.0,1.0
1.0,31.0,19.0,-1.7,75.0,21.0,23.0,15.828392,26.799894,3.8400002,724.12524,0.0,1288981.6,True,False,4.171608133524742,0,01-31 19:30,0.0,1.0
1.0,31.0,19.0,-1.7,75.0,21.0,23.0,15.986995,26.4177,3.8400002,745.0896,0.0,1287077.6,True,False,4.013004975903305,0,01-31 19:40,0.0,1.0
1.0,31.0,19.0,-1.7,75.0,21.0,23.0,17.423058,24.394629,3.8400002,767.2398,0.0,912453.4,True,False,2.5769420541386054,0,01-31 19:50,0.0,1.0
1.0,31.0,20.0,-1.6,75.5,21.0,23.0,16.638027,25.413439,1.92,760.50085,0.0,1129678.5,True,False,3.361972924079474,0,01-31 20:00,0.0,1.0
1.0,31.0,20.0,-1.5,76.0,21.0,23.0,17.58628,24.063784,1.92,761.27716,0.0,822771.6,True,False,2.413719975093482,0,01-31 20:10,0.0,1.0
1.0,31.0,20.0,-1.4,76.5,21.0,23.0,17.543379,24.138247,1.92,765.2244,0.0,976968.4,True,False,2.456620558597674,0,01-31 20:20,0.0,1.0
1.0,31.0,20.0,-1.3,77.0,21.0,23.0,17.136324,24.694534,1.92,767.3183,0.0,1056582.0,True,False,2.8636762199997783,0,01-31 20:30,0.0,1.0
1.0,31.0,20.0,-1.2,77.5,21.0,23.0,17.269514,24.496826,1.92,773.7077,0.0,1058903.9,True,False,2.7304864313493837,0,01-31 20:40,0.0,1.0
1.0,31.0,20.0,-1.1,78.0,21.0,23.0,18.09432,23.428793,1.92,776.3445,0.0,827660.4,True,False,1.905680345347868,0,01-31 20:50,0.0,1.0
1.0,31.0,21.0,-1.35,78.0,21.0,23.0,16.731424,25.346228,1.92,777.6529,0.0,1287661.1,True,False,3.2685753865045974,0,01-31 21:00,0.0,1.0
1.0,31.0,21.0,-1.6,78.0,21.0,23.0,17.642529,24.004885,1.92,783.5746,0.0,825841.1,True,False,2.357471639889443,0,01-31 21:10,0.0,1.0
1.0,31.0,21.0,-1.85,78.0,21.0,23.0,16.879602,25.109514,1.92,786.0877,0.0,1130510.1,True,False,3.1203975523645404,0,01-31 21:20,0.0,1.0
1.0,31.0,21.0,-2.1,78.0,21.0,23.0,17.833208,23.726767,1.92,791.7381,0.0,821440.3,True,False,2.1667922380456233,0,01-31 21:30,0.0,1.0
1.0,31.0,21.0,-2.35,78.0,21.0,23.0,18.329222,23.168314,1.92,797.1316,0.0,817144.44,True,False,1.6707784171953506,0,01-31 21:40,0.0,1.0
1.0,31.0,21.0,-2.6,78.0,21.0,23.0,18.526167,22.989277,1.92,797.9915,0.0,814159.25,True,False,1.473832220354545,0,01-31 21:50,0.0,1.0
1.0,31.0,22.0,-2.8666666,77.5,21.0,23.0,16.811016,25.076601,1.92,767.5934,0.0,968065.56,True,False,3.188984600607732,0,01-31 22:00,0.0,1.0
1.0,31.0,22.0,-3.1333334,77.0,21.0,23.0,16.265146,25.486681,1.92,749.23926,0.0,947391.5,True,False,3.734854083071145,0,01-31 22:10,0.0,1.0
1.0,31.0,22.0,-3.4,76.5,21.0,23.0,16.480066,24.949396,1.92,740.4411,0.0,815237.2,True,False,3.519934596323669,0,01-31 22:20,0.0,1.0
1.0,31.0,22.0,-3.6666667,76.0,21.0,23.0,16.420233,24.509733,1.92,715.51886,0.0,811565.75,True,False,3.5797668736290085,0,01-31 22:30,0.0,1.0
1.0,31.0,22.0,-3.9333334,75.5,21.0,23.0,16.310436,24.130867,1.92,692.27,0.0,809494.3,True,False,3.689564475772862,0,01-31 22:40,0.0,1.0
1.0,31.0,22.0,-4.2,75.0,21.0,23.0,16.177048,23.783566,1.92,671.97705,0.0,807804.0,True,False,3.822951993868596,0,01-31 22:50,0.0,1.0
1.0,31.0,23.0,-4.4666667,76.666664,21.0,23.0,15.952029,23.43945,0.0,644.76086,0.0,810192.25,False,False,0.0,0,01-31 23:00,0.0,1.0
1.0,31.0,23.0,-4.733333,78.333336,5.0,50.0,12.410702,28.514091,0.0,614.754,0.0,0.0,False,False,0.0,0,01-31 23:10,0.0,0.0
1.0,31.0,23.0,-5.0,80.0,5.0,50.0,11.62016,29.545681,0.0,601.04755,0.0,0.0,False,False,0.0,0,01-31 23:20,0.0,0.0
1.0,31.0,23.0,-5.266667,81.666664,5.0,50.0,10.958543,30.405304,0.0,590.29913,0.0,0.0,False,False,0.0,0,01-31 23:30,0.0,0.0
1.0,31.0,23.0,-5.5333333,83.333336,5.0,50.0,10.439547,30.994324,0.0,580.3954,0.0,0.0,False,False,0.0,0,01-31 23:40,0.0,0.0
1.0,31.0,23.0,-5.8,85.0,5.0,50.0,10.03421,31.37633,0.0,573.24194,0.0,0.0,False,False,0.0,0,01-31 23:50,0.0,0.0
2.0,1.0,0.0,-6.05,82.5,5.0,50.0,9.565049,31.445734,0.0,549.398,0.0,0.0,False,False,0.0,0,02-01 00:00,0.0,0.0
2.0,1.0,0.0,-6.3,80.0,5.0,50.0,9.21177,31.19749,0.0,529.0068,0.0,0.0,False,False,0.0,0,02-01 00:10,0.0,0.0
2.0,1.0,0.0,-6.55,77.5,5.0,50.0,8.91152,30.773949,0.0,511.5562,0.0,0.0,False,False,0.0,0,02-01 00:20,0.0,0.0
2.0,1.0,0.0,-6.8,75.0,5.0,50.0,8.702914,30.372433,0.0,500.14307,0.0,0.0,False,False,0.0,0,02-01 00:30,0.0,0.0
2.0,1.0,0.0,-7.05,72.5,5.0,50.0,8.457112,29.743622,0.0,486.6319,0.0,0.0,False,False,0.0,0,02-01 00:40,0.0,0.0
2.0,1.0,0.0,-7.3,70.0,5.0,50.0,8.2309885,29.034138,0.0,474.92862,0.0,0.0,False,False,0.0,0,02-01 00:50,0.0,0.0
2.0,1.0,1.0,-7.5666666,70.0,5.0,50.0,8.020054,28.346039,0.0,464.7962,0.0,0.0,False,False,0.0,0,02-01 01:00,0.0,0.0
2.0,1.0,1.0,-7.8333335,70.0,5.0,50.0,7.8218565,27.683355,0.0,456.0293,0.0,0.0,False,False,0.0,0,02-01 01:10,0.0,0.0
2.0,1.0,1.0,-8.1,70.0,5.0,50.0,7.6345057,27.057335,0.0,448.44644,0.0,0.0,False,False,0.0,0,02-01 01:20,0.0,0.0
2.0,1.0,1.0,-8.366667,70.0,5.0,50.0,7.45667,26.465927,0.0,441.8884,0.0,0.0,False,False,0.0,0,02-01 01:30,0.0,0.0
2.0,1.0,1.0,-8.633333,70.0,5.0,50.0,7.286292,25.905895,0.0,436.21658,0.0,0.0,False,False,0.0,0,02-01 01:40,0.0,0.0
2.0,1.0,1.0,-8.9,70.0,5.0,50.0,7.12271,25.372498,0.0,431.31116,0.0,0.0,False,False,0.0,0,02-01 01:50,0.0,0.0
2.0,1.0,2.0,-9.166667,70.0,5.0,50.0,6.9648905,24.859148,0.0,427.0686,0.0,0.0,False,False,0.0,0,02-01 02:00,0.0,0.0
2.0,1.0,2.0,-9.433333,70.0,5.0,50.0,6.8119235,24.36835,0.0,423.39944,0.0,0.0,False,False,0.0,0,02-01 02:10,0.0,0.0
2.0,1.0,2.0,-9.7,70.0,5.0,50.0,6.6631384,23.898218,0.0,420.2263,0.0,0.0,False,False,0.0,0,02-01 02:20,0.0,0.0
