months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,time_labels,window_fan_speeds,ac_fan_speeds
1.0,31.0,6.0,9.666667,33.666668,5.0,50.0,17.053856,21.299961,1.98,405.763,0.0,0.0,True,False,01-31 06:00,0.0,0.0
1.0,31.0,6.0,9.333333,34.333332,21.0,23.0,17.194807,21.235142,1.98,414.2866,0.0,18626.705,True,False,01-31 06:10,0.0,1.0
1.0,31.0,6.0,9.0,35.0,21.0,23.0,18.545326,19.63364,1.98,420.77173,0.0,665580.4,True,False,01-31 06:20,0.0,1.0
1.0,31.0,6.0,8.666667,35.666668,21.0,23.0,19.035233,19.118237,1.98,425.38977,0.0,771111.8,True,False,01-31 06:30,0.0,1.0
1.0,31.0,6.0,8.333333,36.333332,21.0,23.0,19.544426,18.61072,1.98,427.73453,0.0,662942.4,True,False,01-31 06:40,0.0,1.0
1.0,31.0,6.0,8.0,37.0,21.0,23.0,19.190966,19.036852,1.98,431.9874,0.0,1092826.2,True,False,01-31 06:50,0.0,1.0
1.0,31.0,7.0,8.333333,36.333332,21.0,23.0,19.026539,19.34509,3.96,445.39536,0.0,1093140.8,True,False,01-31 07:00,0.0,1.0
1.0,31.0,7.0,8.666667,35.666668,21.0,23.0,19.401278,19.109129,3.96,458.48972,0.0,949796.4,True,False,01-31 07:10,0.0,1.0
1.0,31.0,7.0,9.0,35.0,21.0,23.0,20.006952,18.64504,3.96,476.42163,0.0,805945.06,False,False,01-31 07:20,0.0,1.0
1.0,31.0,7.0,9.333333,34.333332,21.0,23.0,19.72559,19.088829,3.96,489.96924,0.0,1089730.5,True,False,01-31 07:30,0.0,1.0
1.0,31.0,7.0,9.666667,33.666668,21.0,23.0,20.746899,18.210613,3.96,501.12814,0.0,658503.94,False,False,01-31 07:40,0.0,1.0
1.0,31.0,7.0,10.0,33.0,21.0,23.0,20.998709,18.123194,3.96,504.37558,0.0,562942.2,False,False,01-31 07:50,0.0,1.0
1.0,31.0,8.0,10.5,32.0,21.0,23.0,21.279333,19.049599,16.83,566.6788,0.0,13410.215,False,False,01-31 08:00,0.0,1.0
1.0,31.0,8.0,11.0,31.0,21.0,23.0,21.506498,19.834064,16.83,619.61365,0.0,13573.312,False,False,01-31 08:10,0.0,1.0
1.0,31.0,8.0,11.5,30.0,21.0,23.0,21.871994,20.88103,16.83,663.5717,0.0,13263.775,False,False,01-31 08:20,0.0,1.0
1.0,31.0,8.0,12.0,29.0,21.0,23.0,22.086922,21.51817,16.83,687.6753,0.0,13921.941,False,False,01-31 08:30,0.0,1.0
1.0,31.0,8.0,12.5,28.0,21.0,23.0,22.36581,22.558498,16.83,750.9515,0.0,14407.465,False,False,01-31 08:40,0.0,1.0
1.0,31.0,8.0,13.0,27.0,21.0,23.0,22.616245,23.655897,16.83,821.60834,0.0,15049.027,False,True,01-31 08:50,0.0,1.0
1.0,31.0,9.0,13.333333,26.5,21.0,23.0,22.467682,24.685623,19.8,862.1964,27000.0,14771.645,False,True,01-31 09:00,1.0,1.0
1.0,31.0,9.0,13.666667,26.0,21.0,23.0,22.334206,25.259232,19.8,880.9607,27000.0,13562.045,False,True,01-31 09:10,1.0,1.0
1.0,31.0,9.0,14.0,25.5,21.0,23.0,22.358273,25.400917,19.8,890.58276,27000.0,13431.739,False,True,01-31 09:20,1.0,1.0
1.0,31.0,9.0,14.333333,25.0,21.0,23.0,22.468105,25.362263,19.8,897.7244,27000.0,12282.434,False,True,01-31 09:30,1.0,1.0
1.0,31.0,9.0,14.666667,24.5,21.0,23.0,22.587366,25.313509,19.8,904.3294,27000.0,13364.654,False,True,01-31 09:40,1.0,1.0
1.0,31.0,9.0,15.0,24.0,21.0,23.0,22.695131,25.292719,19.8,910.47144,27000.0,13467.069,False,True,01-31 09:50,1.0,1.0
1.0,31.0,10.0,15.5,23.5,21.0,23.0,22.811592,25.280169,19.8,915.9472,27000.0,13343.143,False,True,01-31 10:00,1.0,1.0
1.0,31.0,10.0,16.0,23.0,21.0,23.0,22.941885,25.264647,19.8,920.68805,27000.0,13438.52,False,True,01-31 10:10,1.0,1.0
1.0,31.0,10.0,16.5,22.5,21.0,23.0,22.999315,25.36076,19.8,924.7663,27000.0,80939.9,False,True,01-31 10:20,1.0,1.0
1.0,31.0,10.0,17.0,22.0,21.0,23.0,22.99995,25.530249,19.8,928.30334,27000.0,134423.47,False,True,01-31 10:30,1.0,1.0
1.0,31.0,10.0,17.5,21.5,21.0,23.0,22.99989,25.682055,19.8,931.40594,27000.0,169208.52,False,True,01-31 10:40,1.0,1.0
1.0,31.0,10.0,18.0,21.0,21.0,23.0,22.999819,25.812675,19.8,934.15436,27000.0,212940.67,False,True,01-31 10:50,1.0,1.0
1.0,31.0,11.0,18.833334,19.666666,21.0,23.0,22.9997,25.891752,19.8,936.65967,27000.0,270024.12,False,True,01-31 11:00,1.0,1.0
1.0,31.0,11.0,19.666666,18.333334,21.0,23.0,22.999537,25.90119,19.8,938.99396,27000.0,325097.4,False,True,01-31 11:10,1.0,1.0
1.0,31.0,11.0,20.5,17.0,21.0,23.0,22.999342,25.835436,19.8,941.1955,27000.0,379013.06,False,True,01-31 11:20,1.0,1.0
1.0,31.0,11.0,21.333334,15.666667,21.0,23.0,22.999123,25.694307,19.8,943.28644,27000.0,431458.94,False,True,01-31 11:30,1.0,1.0
1.0,31.0,11.0,22.166666,14.333333,21.0,23.0,22.998877,25.47763,19.8,945.28284,27000.0,484490.72,False,True,01-31 11:40,1.0,1.0
1.0,31.0,11.0,23.0,13.0,21.0,23.0,22.998602,25.183779,19.8,947.1985,27000.0,538665.56,False,True,01-31 11:50,1.0,1.0
1.0,31.0,12.0,23.5,12.333333,21.0,23.0,22.998808,24.366304,9.9,924.4614,27000.0,427954.12,False,True,01-31 12:00,1.0,1.0
1.0,31.0,12.0,24.0,11.666667,21.0,23.0,22.999128,23.310307,9.9,889.8165,27000.0,459010.12,False,True,01-31 12:10,1.0,1.0
1.0,31.0,12.0,24.5,11.0,21.0,23.0,22.999067,22.262457,9.9,855.521,27000.0,493576.5,False,True,01-31 12:20,1.0,1.0
1.0,31.0,12.0,25.0,10.333333,21.0,23.0,22.998951,21.313631,9.9,826.42615,27000.0,530670.25,False,True,01-31 12:30,1.0,1.0
1.0,31.0,12.0,25.5,9.666667,21.0,23.0,22.998798,20.463028,9.9,802.83417,27000.0,572346.06,False,True,01-31 12:40,1.0,1.0
1.0,31.0,12.0,26.0,9.0,21.0,23.0,22.998617,19.68292,9.9,783.6413,27000.0,617188.6,False,False,01-31 12:50,1.0,1.0
1.0,31.0,13.0,26.333334,8.833333,21.0,23.0,22.998184,19.287436,15.84,782.50494,27000.0,749163.3,False,False,01-31 13:00,1.0,1.0
1.0,31.0,13.0,26.666666,8.666667,21.0,23.0,22.997528,19.12743,15.84,791.0556,27000.0,790073.44,False,False,01-31 13:10,1.0,1.0
1.0,31.0,13.0,27.0,8.5,21.0,23.0,22.997198,19.04639,15.84,801.47705,27000.0,831592.4,False,True,01-31 13:20,1.0,1.0
1.0,31.0,13.0,27.333334,8.333333,21.0,23.0,22.996876,18.97165,15.84,810.5244,27000.0,873862.06,False,True,01-31 13:30,1.0,1.0
1.0,31.0,13.0,27.666666,8.166667,21.0,23.0,22.996548,18.88595,15.84,817.74347,27000.0,916488.56,False,True,01-31 13:40,1.0,1.0
1.0,31.0,13.0,28.0,8.0,21.0,23.0,22.996206,18.791918,15.84,823.5625,27000.0,959521.06,False,True,01-31 13:50,1.0,1.0
1.0,31.0,14.0,28.0,8.0,21.0,23.0,22.995941,18.696602,15.84,828.38,27000.0,978073.25,False,True,01-31 14:00,1.0,1.0
1.0,31.0,14.0,28.0,8.0,21.0,23.0,22.995779,18.609007,15.84,832.4398,27000.0,995474.5,False,True,01-31 14:10,1.0,1.0
1.0,31.0,14.0,28.0,8.0,21.0,23.0,22.995634,18.530165,15.84,835.88104,27000.0,1012074.2,False,True,01-31 14:20,1.0,1.0
1.0,31.0,14.0,28.0,8.0,21.0,23.0,22.995481,18.459116,15.84,838.7968,27000.0,1027682.06,False,True,01-31 14:30,1.0,1.0
1.0,31.0,14.0,28.0,8.0,21.0,23.0,22.995333,18.394567,15.84,841.2628,27000.0,1042441.94,False,True,01-31 14:40,1.0,1.0
1.0,31.0,14.0,28.0,8.0,21.0,23.0,22.99519,18.335457,15.84,843.34576,27000.0,1056687.5,False,True,01-31 14:50,1.0,1.0
1.0,31.0,15.0,28.166666,7.5,21.0,23.0,22.995003,18.232763,15.84,845.11957,27000.0,1081390.9,False,True,01-31 15:00,1.0,1.0
1.0,31.0,15.0,28.333334,7.0,21.0,23.0,22.99479,18.057192,15.84,846.643,27000.0,1105959.9,False,True,01-31 15:10,1.0,1.0
1.0,31.0,15.0,28.5,6.5,21.0,23.0,22.9946,17.808722,15.84,847.95984,27000.0,1130016.4,False,True,01-31 15:20,1.0,1.0
1.0,31.0,15.0,28.666666,6.0,21.0,23.0,23.01224,17.483309,15.84,849.1017,27000.0,1134895.6,False,True,01-31 15:30,1.0,1.0
1.0,31.0,15.0,28.833334,5.5,21.0,23.0,23.060616,17.083632,15.84,850.09076,27000.0,1137353.8,False,True,01-31 15:40,1.0,1.0
1.0,31.0,15.0,29.0,5.0,21.0,23.0,23.132404,16.63089,15.84,850.94507,27000.0,1139984.9,False,True,01-31 15:50,1.0,1.0
1.0,31.0,16.0,29.0,5.0,21.0,23.0,23.202553,16.214539,15.84,851.6687,27000.0,1139620.6,False,True,01-31 16:00,1.0,1.0
1.0,31.0,16.0,29.0,5.0,21.0,23.0,23.262451,15.872847,15.84,852.27295,27000.0,1139320.4,False,True,01-31 16:10,1.0,1.0
1.0,31.0,16.0,29.0,5.0,21.0,23.0,23.314564,15.60263,15.84,852.7742,27000.0,1139092.0,False,True,01-31 16:20,1.0,1.0
1.0,31.0,16.0,29.0,5.0,21.0,23.0,23.353798,15.396344,15.84,853.1899,27000.0,1138955.4,False,True,01-31 16:30,1.0,1.0
1.0,31.0,16.0,29.0,5.0,21.0,23.0,23.377632,15.243121,15.84,853.53613,27000.0,1138843.0,False,True,01-31 16:40,1.0,1.0
1.0,31.0,16.0,29.0,5.0,21.0,23.0,23.387356,15.1312,15.84,853.8269,27000.0,1138705.0,False,True,01-31 16:50,1.0,1.0
1.0,31.0,17.0,28.333334,5.5,21.0,23.0,23.109358,15.231815,13.86,849.11346,27000.0,1126406.0,False,True,01-31 17:00,1.0,1.0
1.0,31.0,17.0,27.666666,6.0,21.0,23.0,22.996807,15.202075,13.86,841.90625,27000.0,973281.25,False,True,01-31 17:10,1.0,1.0
